date,action,symbol,price,shares,value
2021-03-25,BUY,HIG,69.17,7607.1364,526185.61
2021-05-03,SELL,ON,37.57,16378.0523,615323.42
2021-05-03,BUY,NUE,85.7,6456.2359,553299.4
2021-06-17,SELL,TPR,42.24,15817.6994,668139.65
2021-06-17,BUY,NVDA,18.6572,28738.8071,536187.09
2021-06-17,BUY,EPAM,514.6,1041.9493,536187.09
2021-06-18,SELL,HIG,60.85,7607.1364,462894.24
2021-06-28,SELL,ADM,60.79,8267.8492,502602.56
2021-06-28,BUY,MRNA,222.94,2420.8976,539714.92
2021-08-11,SELL,MRNA,385.33,2420.8976,932844.44
2021-08-11,BUY,MELI,1887.5699,354.1924,668562.98
2021-08-11,BUY,FSLR,95.91,6970.7325,668562.98
2021-09-20,SELL,NUE,96.88,6456.2359,625480.12
2021-09-21,BUY,DDOG,145.38,4415.8071,641970.06
2021-10-04,SELL,MELI,1592.75,354.1924,564139.99
2021-11-23,SELL,EPAM,602.94,1041.9493,628232.92
2021-11-23,BUY,DLTR,144.71,5039.5966,729280.06
2021-12-03,SELL,FSLR,98.25,6970.7325,684874.47
2021-12-03,BUY,ON,64.05,10764.2873,689452.64
2022-01-04,SELL,DDOG,157.76,4415.8071,696637.71
2022-01-04,BUY,F,24.31,28540.2602,693813.71
2022-01-13,SELL,NVDA,26.575,28738.8071,763733.82
2022-01-13,BUY,KR,49.48,13379.4062,662013.01
2022-01-20,SELL,ON,55.54,10764.2873,597848.53
2022-01-20,BUY,XOM,73.27,8337.1344,610861.81
2022-01-25,SELL,F,19.98,28540.2602,570234.39
2022-01-31,BUY,FICO,494.99,1210.2351,599054.27
2022-04-05,SELL,FICO,439.91,1210.2351,532394.53
2022-04-05,BUY,HUM,443.22,1487.2227,659166.85
2022-04-26,SELL,HUM,430.5,1487.2227,640249.38
2022-05-17,SELL,KR,51.23,13379.4062,685426.97
2022-05-18,SELL,DLTR,133.8,5039.5966,674298.04
2022-06-23,SELL,XOM,85.21,8337.1344,710407.22
2022-11-30,BUY,WYNN,83.66,7407.2018,619686.53
2022-11-30,BUY,FCX,39.8,15570.0136,619686.53
2022-11-30,BUY,FICO,619.72,999.946,619686.53
2022-11-30,BUY,GILD,87.83,7055.5222,619686.53
2023-02-24,SELL,GILD,80.66,7055.5222,569098.45
2023-02-24,BUY,SATS,20.36,31974.661,651004.12
2023-03-10,SELL,FCX,37.88,15570.0136,589792.13
2023-03-16,BUY,META,204.93,3119.3409,639246.51
2023-03-24,SELL,SATS,17.76,31974.661,567869.99
2023-03-24,BUY,CRM,190.06,3340.8162,634955.51
2023-05-16,SELL,WYNN,103.05,7407.2018,763312.17
2023-05-16,BUY,SMCI,14.584,46098.2674,672297.11
2023-08-09,SELL,CRM,205.86,3340.8162,687740.42
2023-08-09,SELL,SMCI,26.613,46098.2674,1226813.23
2023-08-09,BUY,HAL,40.46,20889.7823,845200.57
2023-08-09,BUY,SLB,59.51,14202.665,845200.57
2023-10-25,SELL,FICO,825.1,999.946,825055.45
2023-10-26,SELL,META,288.35,3119.3409,899461.97
2023-10-26,SELL,SLB,55.87,14202.665,793502.88
2023-11-02,BUY,NRG,45.13,18131.5911,818278.73
2023-11-02,BUY,MSTR,45.363,18038.4619,818278.73
2023-11-02,BUY,ALL,131.36,6229.2838,818278.73
2023-11-07,SELL,HAL,37.95,20889.7823,792767.25
2023-11-07,BUY,CRWD,192.36,4225.668,812849.5
2024-01-11,SELL,MSTR,53.618,18038.4619,967186.25
2024-01-11,BUY,SHOP,81.3,11774.9912,957306.82
2024-04-03,SELL,SHOP,75.64,11774.9912,890660.33
2024-04-03,BUY,APP,72.86,14828.2166,1080383.87
2024-04-19,SELL,CRWD,282.64,4225.668,1194342.87
2024-04-19,BUY,AXP,231.04,4425.5081,1022469.35
2024-06-04,SELL,ALL,163.42,6229.2838,1017989.55
2024-06-04,BUY,INSM,57.0,19092.4014,1088266.88
2024-06-13,SELL,AXP,222.19,4425.5081,983303.65
2024-06-13,BUY,MU,143.14,7546.0525,1080141.95
2024-07-17,SELL,NRG,72.54,18131.5911,1315265.64
2024-07-17,SELL,MU,119.5,7546.0525,901753.27
2024-07-17,BUY,SATS,20.33,53404.4148,1085711.75
2024-07-17,BUY,EXR,167.81,6469.8872,1085711.75
2024-07-25,SELL,APP,76.17,14828.2166,1129465.23
2024-07-25,BUY,INCY,68.57,15355.4205,1052921.18
2024-08-09,SELL,SATS,16.76,53404.4148,895058.0
2024-08-09,BUY,PLTR,30.01,33370.0314,1001434.65
2024-10-21,SELL,EXR,164.8,6469.8872,1066237.42
2024-10-21,BUY,APP,158.85,6878.8407,1092703.89
2024-10-24,SELL,INSM,71.71,19092.4014,1369116.09
2024-10-24,BUY,UAL,74.51,14709.2647,1095987.35
2024-12-10,SELL,APP,321.06,6878.8407,2208520.59
2024-12-10,BUY,TSLA,400.99,3959.7758,1587830.44
2024-12-18,SELL,INCY,67.55,15355.4205,1037258.7
2024-12-18,BUY,JBL,143.69,11083.0206,1592519.25
2025-01-02,SELL,TSLA,379.28,3959.7758,1501863.75
2025-01-02,BUY,EQT,47.35,33329.198,1578137.48
2025-01-13,SELL,PLTR,64.98,33370.0314,2168384.75
2025-01-13,BUY,CF,95.5,16529.5069,1578567.91
2025-02-06,SELL,CF,84.12,16529.5069,1390462.16
2025-02-06,BUY,PLTR,111.28,14285.2596,1589663.67
2025-02-24,SELL,PLTR,90.68,14285.2596,1295387.34
2025-02-24,BUY,DXCM,90.75,16232.8288,1473129.22
2025-02-27,SELL,UAL,92.17,14709.2647,1355752.9
2025-02-27,BUY,SATS,30.41,46452.5305,1412621.45
2025-03-04,SELL,JBL,141.56,11083.0206,1568912.37
2025-03-04,BUY,YUM,158.41,8807.0307,1395121.77
2025-03-07,SELL,DXCM,77.84,16232.8288,1263563.34
2025-03-07,BUY,GILD,117.41,11414.2241,1340144.09
2025-03-10,SELL,SATS,25.18,46452.5305,1169674.73
2025-03-24,BUY,VRSN,245.36,5390.9623,1322726.52
2025-04-04,SELL,EQT,46.11,33329.198,1536809.34
2025-04-08,SELL,YUM,141.38,8807.0307,1245138.05
2025-05-06,SELL,GILD,97.88,11414.2241,1117224.22
2025-05-12,BUY,NRG,150.61,8369.586,1260543.35
2025-05-12,BUY,MOS,32.95,38256.2465,1260543.35
2025-05-12,BUY,MNST,61.36,20543.4052,1260543.35
2025-07-10,SELL,MNST,59.17,20543.4052,1215553.25
2025-07-10,BUY,HOOD,98.7,12978.9685,1281024.15
2025-07-30,SELL,VRSN,266.98,5390.9623,1439279.18
2025-07-30,BUY,AMD,179.51,7285.2138,1307768.7
2025-08-06,SELL,MOS,30.93,38256.2465,1183265.72
2025-08-06,BUY,ORCL,256.43,4724.8325,1211588.76
2025-10-30,SELL,ORCL,256.89,4724.8325,1213762.29
2025-10-30,BUY,STX,268.34,5480.271,1470575.91
2025-11-13,SELL,HOOD,121.53,12978.9685,1577334.02
2025-11-13,BUY,ALB,114.57,12211.6913,1399093.47
2025-11-20,SELL,AMD,206.02,7285.2138,1500899.79
2025-11-20,BUY,CAH,207.9,6293.1022,1308335.9
2025-11-21,SELL,NRG,159.2,8369.586,1332438.07
2025-11-21,BUY,LLY,1059.7,1231.9248,1305470.67
2026-03-05,SELL,LLY,983.26,1231.9248,1211302.41
2026-03-05,BUY,LYB,65.88,23555.6611,1551846.89
2026-03-06,SELL,STX,352.8,5480.271,1933439.56
2026-03-06,BUY,CF,115.78,13295.5352,1539357.04
2026-03-20,SELL,CAH,207.83,6293.1022,1307895.43
2026-04-08,BUY,LITE,896.02,1812.9923,1624477.36
2026-05-19,SELL,ALB,169.0,12211.6913,2063775.84
2026-05-19,BUY,DDOG,215.15,7437.0675,1600085.03
