date,action,symbol,price,shares,value
2017-02-01,SELL,MU,24.75,27960.7689,692029.03
2017-03-01,SELL,NVDA,2.5698,241111.822,619597.12
2017-03-01,BUY,CSX,16.4033,709.5451,11638.9
2017-03-01,SELL,AMD,14.96,8195.5395,122605.27
2017-03-01,BUY,SHOP,5.965,122284.8475,729429.13
2017-04-03,SELL,CSX,15.5333,44468.347,690741.63
2017-04-03,BUY,TSLA,19.9013,37685.2378,749986.46
2017-04-03,BUY,AMD,14.64,2469.9505,36160.08
2017-04-03,SELL,SHOP,6.923,13952.2637,96591.52
2017-05-01,BUY,VRTX,120.62,6479.0627,781504.56
2017-05-01,SELL,TSLA,21.522,37685.2378,811061.66
2017-05-01,BUY,AMD,13.62,6150.6079,83771.28
2017-05-01,SELL,SHOP,7.726,7180.0365,55472.96
2017-06-01,BUY,NVDA,3.609,221189.2645,798272.05
2017-06-01,SELL,VRTX,127.16,6479.0627,823877.64
2017-06-01,SELL,AMD,10.93,57379.1902,627154.57
2017-06-01,SELL,SHOP,9.344,15721.034,146897.34
2017-06-01,BUY,MELI,280.4,2846.9047,798272.05
2017-07-03,SELL,NVDA,3.4832,221189.2645,770457.48
2017-07-03,BUY,VRTX,128.23,5761.1975,738758.33
2017-07-03,BUY,SHOP,8.6,470.6143,4047.28
2017-07-03,SELL,MELI,250.68,2846.9047,713662.04
2017-07-03,BUY,ALNY,81.7,9042.33,738758.33
2017-08-01,SELL,VRTX,153.2,5761.1975,882615.44
2017-08-01,SELL,SHOP,10.408,5576.1819,58036.9
2017-08-01,BUY,LITE,63.7,13124.528,836032.44
2017-08-01,BUY,ALNY,81.15,1259.9797,102247.35
2017-09-01,BUY,VRTX,162.24,5252.194,852115.98
2017-09-01,SELL,SHOP,11.086,3461.7977,38377.49
2017-09-01,SELL,LITE,57.25,13124.528,751379.23
2017-09-01,SELL,ALNY,88.91,718.2815,63862.41
2017-10-02,SELL,VRTX,152.23,5252.194,799541.47
2017-10-02,BUY,INSM,31.73,30308.6744,961694.22
2017-10-02,BUY,SHOP,11.9,3950.4952,47010.89
2017-10-02,SELL,ALNY,122.31,1721.2676,210528.24
2017-11-01,BUY,NVDA,5.18,164261.4267,850874.16
2017-11-01,BUY,INSM,27.21,961.9684,26175.16
2017-11-01,SELL,SHOP,9.62,80814.6432,777436.86
2017-11-01,SELL,ALNY,121.09,835.969,101227.48
2017-12-01,SELL,NVDA,4.942,164261.4267,811779.96
2017-12-01,SELL,INSM,30.98,1746.3405,54101.63
2017-12-01,BUY,CPRT,10.7525,85065.139,914662.87
2017-12-01,SELL,ALNY,137.31,365.4931,50185.86
2018-01-02,BUY,FANG,127.88,7200.4914,920798.82
2018-01-02,BUY,TTWO,112.88,8157.325,920798.82
2018-01-02,SELL,INSM,32.46,1157.1166,37560.0
2018-01-02,SELL,CPRT,10.9,85065.139,927209.98
2018-01-02,SELL,ALNY,131.85,6661.2984,878292.24
2018-02-01,SELL,FANG,126.64,7200.4914,911870.23
2018-02-01,BUY,STX,54.44,16370.8931,891231.4
2018-02-01,SELL,INSM,26.37,28367.1857,748042.71
2018-02-01,BUY,MELI,378.76,2353.024,891231.4
2018-02-01,SELL,TTWO,124.64,8157.325,1016728.98
2018-02-01,BUY,NFLX,26.507,33622.4921,891231.4
2018-03-01,BUY,STX,54.0,684.168,36945.07
2018-03-01,SELL,MELI,385.38,2353.024,906808.4
2018-03-01,BUY,AXON,37.69,24435.4824,920973.3
2018-03-01,SELL,NFLX,29.039,1907.4429,55390.23
2018-04-02,BUY,DXCM,18.6325,50754.464,945682.54
2018-04-02,SELL,STX,57.75,679.6059,39247.24
2018-04-02,SELL,AXON,39.48,482.0238,19030.3
2018-04-02,SELL,NFLX,28.029,31715.0491,888941.09
2018-05-01,BUY,DXCM,18.3475,328.3294,6024.02
2018-05-01,SELL,STX,54.21,16375.4552,887713.41
2018-05-01,SELL,AXON,41.51,1374.7647,57066.48
2018-05-01,BUY,NFLX,31.33,29915.1468,937241.55
2018-06-01,BUY,DXCM,23.05,2815.5825,64899.17
2018-06-01,SELL,AXON,65.3,3553.3116,232031.26
2018-06-01,BUY,NFLX,35.993,4601.496,165621.65
2018-07-02,SELL,DXCM,24.6125,53898.3759,1326573.74
2018-07-02,BUY,AMD,15.16,86332.2963,1308797.6
2018-07-02,BUY,AXON,64.43,1288.0988,82992.21
2018-07-02,SELL,NFLX,39.818,1647.1473,65586.11
2018-08-01,BUY,DXCM,23.86,57212.6279,1365093.34
2018-08-01,SELL,AMD,18.48,12463.6074,230327.46
2018-08-01,SELL,AXON,68.42,361.8095,24755.01
2018-08-01,SELL,NFLX,33.838,32869.4955,1112238.03
2018-09-04,SELL,DXCM,36.515,6512.8117,237815.32
2018-09-04,SELL,AMD,28.06,7892.0748,221451.61
2018-09-04,BUY,FTNT,17.216,107533.9103,1851303.76
2018-09-04,SELL,AXON,69.88,19951.6716,1394222.76
2018-10-01,BUY,DXCM,33.4425,6616.5806,221275.0
2018-10-01,SELL,AMD,31.42,4970.769,156181.56
2018-10-01,SELL,FTNT,18.458,3687.1425,68057.28
2018-11-01,SELL,AMD,20.22,61005.8452,1233538.15
2018-11-01,SELL,FTNT,16.738,103846.7678,1738187.29
2018-11-01,SELL,DXCM,34.0025,57316.3968,1948900.7
2019-03-01,BUY,SHOP,19.152,85566.9228,1638777.74
2019-03-01,BUY,PDD,29.99,54644.1399,1638777.74
2019-03-01,BUY,INSM,30.96,52932.0992,1638777.74
2019-04-01,BUY,INSM,29.09,315.907,9189.74
2019-04-01,SELL,SHOP,20.604,85566.9228,1763020.89
2019-04-01,SELL,PDD,24.67,54644.1399,1348070.94
2019-04-01,BUY,MELI,518.11,2989.6828,1548984.51
2019-04-01,BUY,CDNS,64.8,23904.0808,1548984.51
2019-05-01,BUY,QCOM,86.37,17887.3039,1544926.49
2019-05-01,BUY,MRVL,24.68,62598.3171,1544926.49
2019-05-01,SELL,INSM,29.15,53248.0062,1552179.36
2019-05-01,BUY,SHOP,24.516,63017.068,1544926.49
2019-05-01,SELL,MELI,484.73,2989.6828,1449188.97
2019-05-01,SELL,CDNS,68.54,23904.0808,1638385.72
2019-06-03,SELL,SHOP,26.5,63017.068,1669952.3
2019-06-03,SELL,QCOM,66.66,17887.3039,1192367.74
2019-06-03,SELL,MRVL,22.35,62598.3171,1399072.41
2019-07-01,BUY,AMD,31.2,45412.0044,1416854.57
2019-07-01,BUY,SHOP,30.468,46503.0377,1416854.57
2019-07-01,BUY,MELI,619.31,2287.7954,1416854.57
2019-08-01,BUY,SBUX,95.38,15283.9827,1457786.23
2019-08-01,SELL,AMD,29.86,45412.0044,1356002.48
2019-08-01,SELL,SHOP,34.139,3801.5457,129780.97
2019-08-01,BUY,MELI,626.45,39.2637,24596.77
2019-09-03,BUY,KLAC,149.93,9933.5933,1489343.57
2019-09-03,SELL,SBUX,96.77,15283.9827,1479030.96
2019-09-03,SELL,SHOP,38.391,3907.4096,150009.36
2019-09-03,BUY,PDD,33.25,44792.2879,1489343.57
2019-09-03,SELL,MELI,581.0,2327.0591,1352021.36
2019-10-01,SELL,KLAC,158.29,984.4567,155829.65
2019-10-01,SELL,SHOP,31.322,38794.0824,1215108.27
2019-10-01,SELL,PDD,32.75,1538.5849,50388.66
2019-10-01,BUY,LRCX,23.039,61485.2554,1416558.77
2019-11-01,SELL,KLAC,172.42,8949.1366,1543010.12
2019-11-01,BUY,TSLA,20.8873,80530.8615,1682074.91
2019-11-01,SELL,PDD,41.49,2712.0098,112521.29
2019-11-01,SELL,LRCX,27.826,1035.4997,28813.81
2019-12-02,BUY,DXCM,55.98,28853.8772,1615240.03
2019-12-02,SELL,TSLA,22.3247,8178.605,182584.63
2019-12-02,SELL,PDD,36.04,40541.6931,1461122.66
2019-12-02,BUY,ALNY,118.58,13621.5214,1615240.03
2019-12-02,SELL,LRCX,26.294,60449.7557,1589465.91
2020-01-02,SELL,DXCM,54.845,28853.8772,1582490.93
2020-01-02,SELL,TSLA,28.684,11603.0296,332821.3
2020-01-02,BUY,AMD,49.1,35489.4273,1742530.83
2020-01-02,BUY,PDD,41.23,42263.6635,1742530.83
2020-01-02,SELL,ALNY,115.62,13621.5214,1574920.34
2020-02-03,BUY,DXCM,59.2725,35824.3622,2123399.48
2020-02-03,BUY,INSM,28.88,73524.9148,2123399.48
2020-02-03,SELL,TSLA,52.0,19914.6216,1035560.32
2020-02-03,SELL,AMD,48.02,35489.4273,1704202.32
2020-02-03,SELL,PDD,35.79,42263.6635,1512616.56
2020-03-02,SELL,DXCM,71.4325,5513.2919,393828.24
2020-03-02,SELL,INSM,26.1,73524.9148,1919000.31
2020-03-02,BUY,TSLA,49.5747,2840.8375,140833.58
2020-03-02,BUY,REGN,464.75,4658.8394,2165195.62
2020-04-01,SELL,DXCM,63.7025,30311.0704,1930890.94
2020-04-01,SELL,REGN,496.65,4658.8394,2313812.57
2020-04-01,SELL,TSLA,32.104,43675.4429,1402156.42
2020-05-01,BUY,SHOP,61.364,30629.5086,1879549.12
2020-05-01,BUY,DXCM,85.38,22013.9281,1879549.12
2020-05-01,BUY,TSLA,46.7547,40200.2475,1879549.12
2020-06-01,SELL,DXCM,94.675,22013.9281,2084168.71
2020-06-01,SELL,TSLA,59.8733,2296.3533,137490.32
2020-06-01,SELL,SHOP,75.8,689.7674,52284.37
2020-06-01,BUY,PDD,65.76,34510.8334,2269432.48
2020-07-01,BUY,TSLA,74.642,1476.6709,110221.67
2020-07-01,SELL,SHOP,101.664,1026.4187,104349.83
2020-07-01,SELL,PDD,85.45,34510.8334,2948950.61
2020-07-01,BUY,DDOG,89.38,32887.0459,2939444.07
2020-08-03,SELL,TSLA,99.0,5132.9065,508157.74
2020-08-03,SELL,SHOP,108.305,28913.3226,3131457.42
2020-08-03,BUY,PDD,96.03,35306.865,3390518.2
2020-08-03,BUY,DDOG,95.67,2552.6768,244214.58
2020-09-01,BUY,CRWD,143.69,27101.3928,3894199.19
2020-09-01,SELL,TSLA,158.35,9655.306,1528917.76
2020-09-01,BUY,PDD,91.36,7317.907,668563.98
2020-09-01,SELL,DDOG,85.77,35439.7227,3039664.9
2020-10-01,SELL,CRWD,142.87,27101.3928,3871975.85
2020-10-01,SELL,TSLA,149.3867,692.4021,103435.64
2020-10-01,BUY,SHOP,105.443,33860.3234,3570334.1
2020-10-01,SELL,PDD,74.43,42624.772,3172561.79
2020-10-01,BUY,DDOG,103.51,34492.6483,3570334.1
2020-11-02,SELL,TSLA,133.5033,619.0989,82651.76
2020-11-02,SELL,SHOP,91.499,33860.3234,3098185.75
2020-11-02,BUY,PDD,91.62,33923.4998,3108071.14
2020-11-02,BUY,MELI,1215.86,2556.2739,3108071.14
2020-11-02,SELL,DDOG,88.33,34492.6483,3046735.69
2020-12-01,SELL,TSLA,194.92,964.6143,188022.62
2020-12-01,SELL,PDD,136.54,2065.5742,282033.48
2020-12-01,SELL,MELI,1521.66,2556.2739,3889779.83
2020-12-01,BUY,MSTR,32.4,134255.5786,4349880.95
2021-01-04,BUY,TSLA,243.2567,216.4594,52655.18
2021-01-04,BUY,PDD,166.78,1007.0988,167963.94
2021-01-04,SELL,MSTR,42.522,5352.2152,227586.89
2021-02-01,BUY,WBD,42.12,159894.4448,6734753.84
2021-02-01,BUY,TSLA,279.9367,1525.4365,427025.61
2021-02-01,SELL,PDD,173.96,32865.0244,5717199.87
2021-02-01,SELL,MSTR,63.456,22770.7092,1444938.15
2021-03-01,SELL,WBD,58.18,26075.2346,1517057.16
2021-03-01,BUY,WDC,54.5805,142644.3879,7785601.69
2021-03-01,SELL,TSLA,239.4767,24058.1332,5761361.61
2021-03-01,SELL,MSTR,78.244,6628.5215,518642.06
2021-04-01,SELL,WBD,43.31,133819.2102,5795710.18
2021-04-01,SELL,WDC,53.9456,142644.3879,7695034.17
2021-04-01,BUY,FANG,81.22,84047.406,6826330.42
2021-04-01,BUY,AMAT,141.52,48235.7986,6826330.42
2021-04-01,SELL,MSTR,70.356,2478.5749,174382.62
2021-05-03,SELL,FANG,83.92,6168.9939,517701.96
2021-05-03,BUY,AMAT,132.85,959.2026,127430.06
2021-05-03,BUY,MSTR,63.562,5796.1937,368417.67
2021-06-01,SELL,FANG,86.61,6847.7694,593085.31
2021-06-01,BUY,STX,98.25,62615.4097,6151964.01
2021-06-01,BUY,FTNT,42.998,143075.5814,6151964.01
2021-06-01,SELL,AMAT,138.21,49195.0011,6799241.44
2021-06-01,SELL,MSTR,47.776,102821.7516,4912412.1
2021-07-01,BUY,NVDA,20.212,320161.2755,6471099.67
2021-07-01,SELL,FANG,99.6,6059.7615,603552.24
2021-07-01,SELL,STX,86.62,62615.4097,5423746.96
2021-07-01,SELL,FTNT,48.468,9562.751,463487.4
2021-08-02,SELL,NVDA,19.75,1183.8047,23380.14
2021-08-02,SELL,FANG,76.75,64970.8812,4986515.13
2021-08-02,BUY,DXCM,127.8375,49279.7886,6299805.05
2021-08-02,SELL,FTNT,56.924,22842.3738,1300279.28
2021-09-01,SELL,NVDA,22.441,11665.3484,261782.08
2021-09-01,SELL,DXCM,136.23,49279.7886,6713385.39
2021-09-01,BUY,FTNT,61.694,1113.3685,68688.16
2021-09-01,BUY,DDOG,135.77,50794.6609,6896391.33
2021-10-01,SELL,NVDA,20.742,307312.1223,6374268.22
2021-10-01,BUY,PANW,81.085,83759.4774,6791637.15
2021-10-01,BUY,DXCM,137.48,49400.9118,6791637.15
2021-10-01,SELL,FTNT,59.6,111783.8251,6662315.81
2021-10-01,SELL,DDOG,144.69,3855.432,557842.47
2021-11-01,SELL,PANW,84.7183,83759.4774,7095963.08
2021-11-01,SELL,DXCM,156.8175,49400.9118,7746927.73
2021-11-01,BUY,TSLA,402.8633,18679.2118,7525169.71
2021-11-01,SELL,DDOG,165.2,1387.3533,229190.77
2021-11-01,BUY,APP,99.49,75637.4497,7525169.71
2021-12-01,BUY,NVDA,31.435,220594.0099,6934372.58
2021-12-01,BUY,TSLA,365.0,319.0692,116460.27
2021-12-01,BUY,AMD,149.11,46505.0805,6934372.58
2021-12-01,SELL,DDOG,164.53,45551.8756,7494650.04
2021-12-01,SELL,APP,86.13,75637.4497,6514653.33
2022-01-03,SELL,NVDA,30.121,220594.0099,6644512.24
2022-01-03,BUY,MRVL,89.43,79044.9115,7068986.46
2022-01-03,SELL,TSLA,399.9267,1322.5743,528932.74
2022-01-03,BUY,AMD,150.24,546.2121,82062.91
2022-02-01,SELL,AMD,116.78,47051.2926,5494649.89
2022-02-01,SELL,MRVL,72.42,79044.9115,5724432.35
2022-02-01,SELL,TSLA,310.4167,17675.7067,5486833.78
2023-02-01,BUY,SHOP,50.26,110631.9953,5560363.9
2023-02-01,BUY,PDD,102.98,53994.5981,5560363.9
2023-02-01,BUY,AXON,198.39,28027.4405,5560363.9
2023-03-01,BUY,NVDA,22.698,228131.8793,5178137.39
2023-03-01,SELL,SHOP,40.1,110631.9953,4436342.84
2023-03-01,SELL,PDD,91.04,53994.5981,4915668.26
2023-03-01,SELL,AXON,221.06,4603.3138,1017608.54
2023-03-01,BUY,META,173.42,29858.9404,5178137.39
2023-04-03,SELL,NVDA,27.965,12963.1086,362513.33
2023-04-03,BUY,MSTR,29.739,202333.4558,6017194.71
2023-04-03,SELL,AXON,227.39,23424.1267,5326412.15
2023-04-03,SELL,META,213.07,1618.4818,344849.94
2023-05-01,BUY,NVDA,28.91,7355.7267,212654.06
2023-05-01,BUY,ISRG,303.02,21230.2271,6433183.19
2023-05-01,SELL,MSTR,30.747,202333.4558,6221146.71
2023-05-01,SELL,META,243.18,1786.0487,434331.31
2023-06-01,SELL,NVDA,39.77,32735.4669,1301889.53
2023-06-01,SELL,ISRG,310.54,21230.2271,6592834.91
2023-06-01,BUY,META,272.61,1233.1667,336173.56
2023-06-01,BUY,PLTR,14.54,519113.47,7547909.83
2023-07-03,SELL,NVDA,42.413,1067.4797,45275.01
2023-07-03,BUY,MSTR,37.784,211842.2272,8004246.8
2023-07-03,SELL,META,286.02,27687.5765,7919200.34
2023-07-03,SELL,PLTR,15.52,3375.9338,52394.49
2023-08-01,BUY,NVDA,46.507,14031.8909,652581.15
2023-08-01,SELL,MSTR,43.498,211842.2272,9214713.43
2023-08-01,SELL,PLTR,19.99,44028.961,880138.92
2023-08-01,BUY,APP,31.43,300014.4518,9429454.31
2023-09-01,BUY,NVDA,48.509,2963.6124,143761.87
2023-09-01,BUY,ADBE,563.21,17718.3075,9979128.35
2023-09-01,SELL,PLTR,15.18,471708.5752,7160536.32
2023-09-01,SELL,APP,43.19,68962.6188,2978495.41
2023-10-02,SELL,NVDA,44.782,205717.0542,9212421.43
2023-10-02,BUY,PLTR,15.88,584829.7461,9287096.44
2023-10-02,BUY,INSM,25.37,366066.0673,9287096.44
2023-10-02,SELL,ADBE,521.13,17718.3075,9233541.67
2023-10-02,SELL,APP,40.82,3538.4448,144439.32
2023-11-01,SELL,INSM,24.99,366066.0673,9147990.94
2023-11-01,BUY,PDD,102.93,84826.7773,8731220.21
2023-11-01,BUY,MSTR,42.667,204636.3759,8731220.21
2023-11-01,SELL,PLTR,14.92,584829.7461,8725659.86
2023-11-01,BUY,APP,36.7,10394.5146,381478.69
2023-12-01,BUY,CRWD,235.03,45657.2101,10730814.04
2023-12-01,SELL,PDD,145.27,10958.7128,1591972.26
2023-12-01,SELL,MSTR,52.768,1278.02,67438.56
2023-12-01,SELL,APP,38.25,237907.9028,9099977.28
2024-01-02,BUY,CRWD,246.89,2875.0094,709811.06
2024-01-02,BUY,PDD,145.64,8404.1114,1223974.77
2024-01-02,SELL,MSTR,68.515,28475.1954,1950977.99
2024-02-01,BUY,NVDA,63.027,178472.8979,11248611.41
2024-02-01,SELL,CRWD,299.37,10957.9415,3280478.9
2024-02-01,BUY,AMD,170.48,65982.002,11248611.41
2024-02-01,SELL,PDD,126.59,82272.1758,10414834.44
2024-02-01,SELL,MSTR,50.348,174883.1606,8805017.29
2024-03-01,SELL,NVDA,82.279,17070.6987,1404560.01
2024-03-01,SELL,CRWD,314.6,37574.278,11820868.08
2024-03-01,SELL,AMD,202.64,447.0065,90581.4
2024-03-01,BUY,MSTR,107.939,123032.5561,13280011.44
2024-04-01,BUY,NVDA,90.363,10924.6986,987188.53
2024-04-01,BUY,ARM,126.91,122700.9285,15571975.28
2024-04-01,SELL,AMD,183.34,65534.9955,12015185.83
2024-04-01,SELL,MSTR,163.674,27892.3648,4565254.8
2024-05-01,SELL,NVDA,83.041,28788.0093,2390585.09
2024-05-01,SELL,ARM,95.29,122700.9285,11692171.59
2024-05-01,BUY,MSTR,102.827,20778.9008,2136632.11
2024-05-01,BUY,APP,69.74,170915.0165,11919612.89
2024-06-03,SELL,NVDA,115.0,107.2334,12331.85
2024-06-03,BUY,INSM,55.94,294863.0806,16494640.33
2024-06-03,SELL,MSTR,162.741,14563.929,2370148.33
2024-06-03,SELL,APP,82.7,170915.0165,14134671.35
2024-07-01,SELL,NVDA,124.3,6107.5161,759164.28
2024-07-01,SELL,INSM,66.34,37561.4252,2491824.81
2024-07-01,BUY,ARM,158.83,107469.5629,17069390.88
2024-07-01,SELL,MSTR,136.597,101355.1631,13844811.23
2024-08-01,SELL,NVDA,109.21,137324.1389,14997169.08
2024-08-01,SELL,ARM,121.51,107469.5629,13058626.82
2024-08-01,SELL,INSM,75.33,47509.201,3578868.2
2024-08-01,BUY,MSTR,151.181,104534.7365,15803665.97
2024-08-01,BUY,ALNY,268.61,58834.9906,15803665.97
2024-09-03,SELL,INSM,73.31,14061.4266,1030843.15
2024-09-03,SELL,MSTR,122.32,104534.7365,12786688.94
2024-09-03,SELL,ALNY,253.78,2293.7295,582102.68
2024-09-03,BUY,PLTR,30.51,470306.164,14349041.17
2024-10-01,BUY,INSM,72.88,19225.1664,1401130.08
2024-10-01,BUY,APP,130.65,119908.2096,15666006.85
2024-10-01,SELL,ALNY,276.06,56541.2611,15608780.4
2024-10-01,SELL,PLTR,36.46,40629.6078,1481355.46
2024-11-01,SELL,INSM,68.32,214956.1942,14685807.13
2024-11-01,BUY,MSTR,229.71,75862.4782,17426370.37
2024-11-01,SELL,PLTR,41.92,13971.1379,585670.08
2024-11-01,SELL,APP,163.53,13344.4567,2182218.99
2024-12-02,BUY,MSTR,380.3,5403.0395,2054775.85
2024-12-02,BUY,PLTR,66.39,49805.5873,3306592.91
2024-12-02,SELL,APP,340.59,15823.3444,5389272.81
2025-01-02,BUY,MSTR,300.01,19161.0188,5748497.44
2025-01-02,SELL,PLTR,75.19,64806.5873,4872807.46
2025-01-02,SELL,APP,341.78,2587.3091,884290.5
2025-02-03,SELL,MSTR,347.09,3796.9411,1317880.29
2025-02-03,SELL,PLTR,83.74,188.9329,15821.24
2025-02-03,BUY,APP,365.44,3624.3899,1324497.05
2025-03-03,SELL,MSTR,250.92,96629.5953,24246297.88
2025-03-03,SELL,PLTR,83.42,46422.1736,3872537.64
2025-03-03,SELL,APP,337.34,4214.6039,1421754.46
2025-03-03,BUY,GILD,115.99,254663.8845,29538463.42
2025-04-01,SELL,PLTR,84.68,354093.3118,29984621.75
2025-04-01,SELL,APP,282.7,87562.8853,24754028.76
2025-04-01,SELL,GILD,111.28,254663.8845,28338996.76
2025-06-02,BUY,AXON,758.57,36456.2801,27654640.64
2025-06-02,BUY,PLTR,132.04,209441.3969,27654640.64
2025-06-02,BUY,AVGO,248.71,111192.3119,27654640.64
2025-07-01,BUY,WDC,63.84,443859.3935,28335983.75
2025-07-01,BUY,STX,145.04,195366.6924,28335983.75
2025-07-01,SELL,AVGO,264.74,111192.3119,29437051.56
2025-07-01,SELL,AXON,775.38,36456.2801,28267470.61
2025-07-01,BUY,PLTR,130.68,7393.5078,966183.54
2025-08-01,SELL,WDC,76.55,18947.5767,1450437.05
2025-08-01,SELL,STX,154.81,195366.6924,30244717.17
2025-08-01,BUY,AMD,171.7,189440.8937,32527000.87
2025-08-01,SELL,PLTR,154.27,5990.2817,924120.79
2025-09-02,SELL,WDC,81.91,424911.8168,34804528.47
2025-09-02,BUY,ALNY,447.0,73545.1452,32874679.92
2025-09-02,BUY,INSM,145.3,226253.8143,32874679.92
2025-09-02,SELL,AMD,162.32,189440.8937,30750047.26
2025-09-02,BUY,LITE,132.555,248007.8589,32874679.92
2025-09-02,SELL,PLTR,157.09,210844.6229,33121581.04
2025-10-01,BUY,WDC,130.59,279633.3068,36517312.51
2025-10-01,BUY,STX,256.84,142179.2284,36517312.51
2025-10-01,SELL,INSM,147.28,226253.8143,33322661.5
2025-10-01,BUY,SNDK,121.12,301496.9591,36517312.51
2025-10-01,SELL,LITE,171.4,248007.8589,42508545.5
2025-10-01,SELL,ALNY,460.65,73545.1452,33878570.7
2025-11-03,BUY,WDC,158.02,24507.138,3872618.06
2025-11-03,SELL,STX,265.55,142179.2284,37755692.38
2025-11-03,BUY,MU,234.7,204773.2212,48060274.4
2025-11-03,SELL,SNDK,207.01,69332.93,14352609.45
2025-12-01,SELL,WDC,163.54,3114.0229,509267.28
2025-12-01,BUY,LITE,317.93,154844.9664,49229859.03
2025-12-01,SELL,MU,240.46,204773.2212,49239770.15
2025-12-01,BUY,SNDK,210.17,2074.2516,435945.45
2026-01-02,SELL,WDC,187.7,301026.422,56502658.48
2026-01-02,BUY,LITE,386.11,1139.9975,440164.43
2026-01-02,BUY,MU,315.42,190943.344,60227352.14
2026-01-02,SELL,SNDK,275.24,15420.6878,4244389.96
2026-02-02,BUY,LITE,423.42,76338.5144,32323254.79
2026-02-02,BUY,MU,437.8,33749.2395,14775416.62
2026-02-02,SELL,SNDK,665.24,70945.5291,47195803.06
2026-03-02,SELL,LITE,783.25,76493.939,59913877.7
2026-03-02,BUY,MU,412.67,71072.7562,29329595.24
2026-03-02,BUY,SNDK,619.08,49280.9427,30508846.88
2026-04-01,SELL,MU,367.85,295765.3397,108797282.0
2026-04-01,SELL,SNDK,692.73,197153.0066,136573798.4
2026-04-01,SELL,LITE,764.65,155829.5393,119155061.06
2026-05-01,BUY,SNDK,1187.0,102257.4329,121379572.9
2026-05-01,BUY,INTC,99.62,1218425.7132,121379572.9
2026-05-01,BUY,LITE,949.93,127777.3876,121379572.9
