date,action,symbol,price,shares,value
2017-04-03,BUY,AMD,14.64,1954.1572,28608.86
2017-04-03,BUY,TSLA,19.9013,29823.7667,593532.71
2017-04-03,SELL,CSX,15.5333,35192.3522,546654.52
2017-04-03,SELL,SHOP,6.923,11043.0532,76451.06
2017-05-01,BUY,AMD,13.62,4867.5369,66295.85
2017-05-01,SELL,TSLA,21.522,29823.7667,641867.09
2017-05-01,BUY,VRTX,120.62,5127.4734,618475.85
2017-05-01,SELL,SHOP,7.726,5682.2182,43900.82
2017-06-01,SELL,AMD,10.93,45409.3876,496324.62
2017-06-01,BUY,MELI,280.4,2253.0154,631745.49
2017-06-01,BUY,TSLA,22.6913,27840.8268,631745.49
2017-06-01,SELL,VRTX,127.16,5127.4734,652009.53
2017-06-01,SELL,SHOP,9.344,12441.4884,116253.27
2017-07-03,SELL,MELI,250.68,2253.0154,564785.88
2017-07-03,SELL,TSLA,23.508,27840.8268,654482.14
2017-07-03,BUY,ALNY,81.7,7338.5944,599563.14
2017-07-03,BUY,VRTX,128.23,4675.6856,599563.14
2017-07-03,BUY,SHOP,8.6,2106.8915,18119.27
2017-08-01,BUY,ALNY,81.15,1022.4798,82974.24
2017-08-01,BUY,LITE,63.7,10651.5099,678501.19
2017-08-01,SELL,VRTX,153.2,4675.6856,716315.02
2017-08-01,SELL,SHOP,10.408,4526.2891,47109.62
2017-09-01,SELL,ALNY,88.91,582.9377,51829.0
2017-09-01,SELL,LITE,57.25,10651.5099,609798.94
2017-09-01,BUY,VRTX,162.24,4262.5377,691554.15
2017-09-01,SELL,SHOP,11.086,2809.501,31146.13
2017-10-02,SELL,ALNY,122.31,1396.934,170858.99
2017-10-02,BUY,INSM,31.73,24597.6955,780484.87
2017-10-02,SELL,VRTX,152.23,4262.5377,648886.1
2017-10-02,BUY,SHOP,11.9,3206.1144,38152.76
2017-11-01,SELL,ALNY,121.09,678.4497,82153.47
2017-11-01,BUY,MU,44.38,15559.8536,690546.32
2017-11-01,BUY,INSM,27.21,780.7074,21243.05
2017-11-01,SELL,SHOP,9.62,65586.9658,630946.6
2017-12-01,SELL,ALNY,137.31,309.8795,42549.56
2017-12-01,BUY,CPRT,10.7525,68867.2819,740495.42
2017-12-01,SELL,MU,41.99,15559.8536,653358.28
2017-12-01,SELL,INSM,30.98,1476.0327,45727.49
2018-01-02,SELL,ALNY,131.85,5392.8733,711050.38
2018-01-02,SELL,CPRT,10.9,68867.2819,750653.35
2018-01-02,BUY,FANG,127.88,5829.3947,745462.98
2018-01-02,BUY,TTWO,112.88,6604.0308,745462.98
2018-01-02,SELL,INSM,32.46,936.7819,30407.94
2018-02-01,BUY,MELI,378.76,1904.968,721525.7
2018-02-01,BUY,NFLX,26.507,27220.1946,721525.7
2018-02-01,SELL,FANG,126.64,5829.3947,738234.54
2018-02-01,SELL,TTWO,124.64,6604.0308,823126.39
2018-02-01,SELL,INSM,26.37,22965.5884,605602.59
2018-02-01,BUY,STX,54.44,13253.5951,721525.7
2018-03-01,SELL,MELI,385.38,1904.968,734136.58
2018-03-01,BUY,AXON,37.69,19782.5487,745604.23
2018-03-01,SELL,NFLX,29.039,1544.2332,44842.99
2018-03-01,BUY,STX,54.0,553.8907,29910.1
2018-04-02,SELL,AXON,39.48,390.2382,15406.6
2018-04-02,BUY,DXCM,18.6325,41089.9461,765608.41
2018-04-02,SELL,NFLX,28.029,25675.9614,719671.51
2018-04-02,SELL,STX,57.75,550.1973,31773.9
2018-05-01,BUY,DXCM,18.3475,265.8099,4876.95
2018-05-01,SELL,AXON,41.51,1112.986,46200.05
2018-05-01,BUY,NFLX,31.33,24218.7912,758774.73
2018-05-01,SELL,STX,54.21,13257.2885,718677.6
2018-06-01,BUY,DXCM,23.05,2279.4474,52541.26
2018-06-01,SELL,AXON,65.3,2876.7003,187848.54
2018-06-01,BUY,NFLX,35.993,3725.2925,134084.45
2018-07-02,BUY,AMD,15.16,69893.1507,1059580.15
2018-07-02,SELL,DXCM,24.6125,43635.2034,1073971.41
2018-07-02,BUY,AXON,64.43,1042.8228,67189.07
2018-07-02,SELL,NFLX,39.818,1333.5023,53097.39
2018-08-01,SELL,AMD,18.48,10090.3234,186469.17
2018-08-01,SELL,AXON,68.42,292.9148,20041.23
2018-08-01,BUY,DXCM,23.86,46318.3651,1105156.22
2018-08-01,SELL,NFLX,33.838,26610.5814,900448.89
2018-09-04,SELL,AMD,28.06,6389.2888,179283.44
2018-09-04,SELL,DXCM,36.515,5272.661,192531.21
2018-09-04,SELL,AXON,69.88,16152.5322,1128738.9
2018-09-04,BUY,FTNT,17.216,87057.6148,1498783.86
2018-10-01,SELL,AMD,31.42,4024.2495,126441.92
2018-10-01,SELL,FTNT,18.458,2985.0475,55098.01
2018-10-01,BUY,DXCM,33.4425,5356.6705,179140.46
2018-11-01,SELL,AMD,20.22,49389.289,998651.39
2018-11-01,SELL,FTNT,16.738,84072.5673,1407206.7
2018-11-01,SELL,DXCM,34.0025,46402.3746,1577796.68
2019-03-01,BUY,INSM,30.96,42852.9223,1326726.44
2019-03-01,BUY,SHOP,19.152,69273.5174,1326726.44
2019-03-01,BUY,PDD,29.99,44238.9612,1326726.44
2019-04-01,BUY,MELI,518.11,2420.3961,1254031.37
2019-04-01,SELL,PDD,24.67,44238.9612,1091375.18
2019-04-01,BUY,CDNS,64.8,19352.335,1254031.37
2019-04-01,BUY,INSM,29.09,255.7529,7439.85
2019-04-01,SELL,SHOP,20.604,69273.5174,1427311.56
2019-05-01,SELL,MELI,484.73,2420.3961,1173238.61
2019-05-01,BUY,MRVL,24.68,50678.527,1250746.06
2019-05-01,SELL,CDNS,68.54,19352.335,1326409.06
2019-05-01,SELL,INSM,29.15,43108.6752,1256617.87
2019-05-01,BUY,QCOM,86.37,14481.2553,1250746.06
2019-05-01,BUY,SHOP,24.516,51017.5405,1250746.06
2019-06-03,SELL,QCOM,66.66,14481.2553,965320.53
2019-06-03,SELL,SHOP,26.5,51017.5405,1351964.82
2019-06-03,SELL,MRVL,22.35,50678.527,1132665.1
2019-07-01,BUY,MELI,619.31,1852.16,1147061.23
2019-07-01,BUY,AMD,31.2,36764.7821,1147061.23
2019-07-01,BUY,SHOP,30.468,37648.064,1147061.23
2019-08-01,BUY,MELI,626.45,31.7872,19913.12
2019-08-01,SELL,AMD,29.86,36764.7821,1097796.42
2019-08-01,BUY,SBUX,95.38,12373.651,1180198.8
2019-08-01,SELL,SHOP,34.139,3077.6664,105068.45
2019-09-03,SELL,MELI,581.0,1883.9473,1094573.37
2019-09-03,SELL,SBUX,96.77,12373.651,1197398.17
2019-09-03,BUY,PDD,33.25,36263.0703,1205747.09
2019-09-03,BUY,KLAC,149.93,8042.0673,1205747.09
2019-09-03,SELL,SHOP,38.391,3163.372,121445.01
2019-10-01,BUY,LRCX,23.039,49777.4113,1146821.76
2019-10-01,SELL,PDD,32.75,1245.612,40793.79
2019-10-01,SELL,KLAC,158.29,796.9993,126157.02
2019-10-01,SELL,SHOP,31.322,31407.0257,983730.87
2019-11-01,BUY,TSLA,20.8873,65196.4083,1361779.09
2019-11-01,SELL,LRCX,27.826,838.3228,23327.17
2019-11-01,SELL,PDD,41.49,2195.5968,91095.31
2019-11-01,SELL,KLAC,172.42,7245.0679,1249194.6
2019-12-02,SELL,TSLA,22.3247,6621.2587,147817.4
2019-12-02,SELL,LRCX,26.294,48939.0884,1286804.42
2019-12-02,BUY,ALNY,118.58,11027.7508,1307670.71
2019-12-02,BUY,DXCM,55.98,23359.6056,1307670.71
2019-12-02,SELL,PDD,36.04,32821.8614,1182899.92
2020-01-02,SELL,TSLA,28.684,9393.6144,269446.43
2020-01-02,BUY,AMD,49.1,28731.6334,1410723.16
2020-01-02,SELL,ALNY,115.62,11027.7508,1275028.58
2020-01-02,SELL,DXCM,54.845,23359.6056,1281157.59
2020-01-02,BUY,PDD,41.23,34215.9392,1410723.16
2020-02-03,SELL,TSLA,52.0,16122.5371,838371.93
2020-02-03,SELL,AMD,48.02,28731.6334,1379693.05
2020-02-03,BUY,DXCM,59.2725,29002.791,1719067.9
2020-02-03,SELL,PDD,35.79,34215.9392,1224588.5
2020-02-03,BUY,INSM,28.88,59524.5137,1719067.9
2020-03-02,BUY,TSLA,49.5747,2299.8935,114016.46
2020-03-02,SELL,DXCM,71.4325,4463.4668,318836.6
2020-03-02,BUY,REGN,464.75,3771.7167,1752905.35
2020-03-02,SELL,INSM,26.1,59524.5137,1553589.83
2020-04-01,SELL,TSLA,32.104,35358.8916,1135161.86
2020-04-01,SELL,REGN,496.65,3771.7167,1873223.09
2020-04-01,SELL,DXCM,63.7025,24539.3242,1563216.29
2020-05-01,BUY,TSLA,46.7547,32545.4329,1521650.82
2020-05-01,BUY,DXCM,85.38,17822.0997,1521650.82
2020-05-01,BUY,SHOP,61.364,24797.1264,1521650.82
2020-06-01,SELL,TSLA,59.8733,1859.0883,111309.81
2020-06-01,SELL,DXCM,94.675,17822.0997,1687307.34
2020-06-01,BUY,PDD,65.76,27939.3806,1837293.73
2020-06-01,SELL,SHOP,75.8,558.4239,42328.53
2020-07-01,BUY,TSLA,74.642,1195.4875,89233.58
2020-07-01,SELL,PDD,85.45,27939.3806,2387419.99
2020-07-01,BUY,DDOG,89.38,26624.79,2379723.65
2020-07-01,SELL,SHOP,101.664,830.971,84479.84
2020-08-03,SELL,TSLA,99.0,4155.5133,411395.82
2020-08-03,BUY,PDD,96.03,28583.8341,2744905.56
2020-08-03,BUY,DDOG,95.67,2066.6035,197711.95
2020-08-03,SELL,SHOP,108.305,23407.7315,2535174.37
2020-09-01,SELL,TSLA,158.35,7816.7706,1237785.67
2020-09-01,BUY,CRWD,143.69,21940.8241,3152677.07
2020-09-01,BUY,PDD,91.36,5924.4523,541257.97
2020-09-01,SELL,DDOG,85.77,28691.3934,2460860.72
2020-10-01,SELL,TSLA,149.3867,560.5569,83739.73
2020-10-01,SELL,CRWD,142.87,21940.8241,3134685.43
2020-10-01,SELL,PDD,74.43,34508.2865,2568451.77
2020-10-01,BUY,DDOG,103.51,27924.6582,2890481.43
2020-10-01,BUY,SHOP,105.443,27412.7387,2890481.43
2020-11-02,SELL,TSLA,133.5033,501.2119,66913.45
2020-11-02,BUY,MELI,1215.86,2069.5156,2516241.25
2020-11-02,BUY,PDD,91.62,27463.8853,2516241.25
2020-11-02,SELL,DDOG,88.33,27924.6582,2466585.11
2020-11-02,SELL,SHOP,91.499,27412.7387,2508238.2
2020-12-01,SELL,TSLA,194.92,780.9352,152219.9
2020-12-01,SELL,MELI,1521.66,2069.5156,3149099.23
2020-12-01,SELL,PDD,136.54,1672.2535,228329.48
2020-12-01,BUY,MSTR,32.4,108691.0205,3521589.23
2021-01-04,BUY,TSLA,243.2567,175.2418,42628.74
2021-01-04,BUY,PDD,166.78,815.33,135980.73
2021-01-04,SELL,MSTR,42.522,4333.0619,184250.46
2021-02-01,BUY,TSLA,279.9367,1234.9673,345712.63
2021-02-01,SELL,PDD,173.96,26606.9618,4628547.24
2021-02-01,BUY,WBD,42.12,129447.8081,5452341.54
2021-02-01,SELL,MSTR,63.456,18434.7767,1169797.22
2021-03-01,SELL,TSLA,239.4767,19477.0532,4664299.83
2021-03-01,SELL,WBD,58.18,21110.064,1228183.53
2021-03-01,BUY,WDC,54.5805,115482.457,6303089.99
2021-03-01,SELL,MSTR,78.244,5366.3376,419883.74
2021-04-01,BUY,AMAT,141.52,39050.8776,5526480.37
2021-04-01,BUY,FANG,81.22,68043.3426,5526480.37
2021-04-01,SELL,WBD,43.31,108337.7441,4692107.85
2021-04-01,SELL,WDC,53.9456,115482.457,6229768.07
2021-04-01,SELL,MSTR,70.356,2006.6119,141177.19
2021-05-03,BUY,AMAT,132.85,776.554,103165.2
2021-05-03,SELL,FANG,83.92,4994.312,419122.65
2021-05-03,BUY,MSTR,63.562,4692.4993,298264.64
2021-06-01,SELL,AMAT,138.21,39827.4316,5504549.59
2021-06-01,BUY,FTNT,42.998,115831.5439,4980524.85
2021-06-01,BUY,STX,98.25,50692.3649,4980524.85
2021-06-01,SELL,FANG,86.61,5543.837,480151.73
2021-06-01,SELL,MSTR,47.776,83242.7317,3977004.83
2021-07-01,BUY,MSTR,65.086,80491.8376,5238891.63
2021-07-01,SELL,FTNT,48.468,7741.8396,375231.47
2021-07-01,SELL,FANG,99.6,4905.8793,488625.57
2021-07-01,SELL,STX,86.62,50692.3649,4390972.79
2021-08-02,BUY,AMD,108.63,46994.9675,5105063.19
2021-08-02,SELL,FTNT,56.924,18407.6158,1047835.12
2021-08-02,BUY,DXCM,127.8375,39934.0031,5105063.19
2021-08-02,SELL,FANG,76.75,52599.3143,4036997.37
2021-08-02,SELL,MSTR,63.779,80491.8376,5133688.86
2021-09-01,SELL,AMD,109.99,46994.9675,5168976.37
2021-09-01,SELL,DXCM,136.23,39934.0031,5440209.08
2021-09-01,SELL,FTNT,61.694,2554.8192,157617.02
2021-09-01,BUY,DDOG,135.77,39590.7019,5375229.77
2021-09-01,BUY,MPWR,496.09,10835.1908,5375229.77
2021-10-01,BUY,PANW,81.085,66342.7847,5379404.63
2021-10-01,SELL,FTNT,59.6,87127.2693,5192785.12
2021-10-01,BUY,DXCM,137.48,39128.6354,5379404.63
2021-10-01,SELL,DDOG,144.69,2411.8745,348974.13
2021-10-01,SELL,MPWR,483.08,10835.1908,5234263.83
2021-11-01,BUY,TSLA,402.8633,14795.1074,5960406.41
2021-11-01,SELL,PANW,84.7183,66342.7847,5620449.95
2021-11-01,SELL,DXCM,156.8175,39128.6354,6136054.98
2021-11-01,SELL,DDOG,165.2,1098.8848,181535.77
2021-11-01,BUY,APP,99.49,59909.6044,5960406.41
2021-12-01,BUY,TSLA,365.0,252.7228,92243.83
2021-12-01,BUY,AMD,149.11,36834.9407,5492458.03
2021-12-01,SELL,DDOG,164.53,2697.2278,443774.89
2021-12-01,SELL,APP,86.13,59909.6044,5160014.06
2022-01-03,SELL,TSLA,399.9267,868.3559,347278.67
2022-01-03,BUY,AMD,150.24,909.6659,136668.21
2022-01-03,SELL,DDOG,163.83,33382.7148,5469090.23
2022-01-03,BUY,MRVL,89.43,63409.9283,5670749.9
2022-02-01,SELL,TSLA,310.4167,14179.4743,4401545.02
2022-02-01,SELL,AMD,116.78,37744.6066,4407815.11
2022-02-01,SELL,MRVL,72.42,63409.9283,4592146.89
2023-02-01,BUY,SHOP,50.26,88748.4231,4460495.6
2023-02-01,BUY,AXON,198.39,22483.47,4460495.6
2023-02-01,BUY,PDD,102.98,43314.1916,4460495.6
2023-03-01,BUY,MELI,1208.72,3436.5904,4153875.43
2023-03-01,SELL,AXON,221.06,3692.7549,816320.38
2023-03-01,SELL,PDD,91.04,43314.1916,3943324.04
2023-03-01,BUY,META,173.42,23952.6899,4153875.43
2023-03-01,SELL,SHOP,40.1,88748.4231,3558811.63
2023-04-03,SELL,MELI,1313.64,3436.5904,4514442.65
2023-04-03,BUY,AXON,227.39,1552.5457,353033.37
2023-04-03,SELL,META,213.07,2242.2008,477745.75
2023-04-03,BUY,MSTR,29.739,155548.4048,4625854.06
2023-05-01,BUY,AMD,89.69,53697.4409,4816123.6
2023-05-01,BUY,ISRG,303.02,15893.7488,4816123.6
2023-05-01,SELL,AXON,216.0,20343.2608,4394144.33
2023-05-01,SELL,META,243.18,1905.72,463432.97
2023-05-01,SELL,MSTR,30.747,155548.4048,4782646.76
2023-06-01,SELL,AMD,119.47,53697.4409,6415233.32
2023-06-01,SELL,ISRG,310.54,15893.7488,4935644.9
2023-06-01,BUY,PLTR,14.54,383641.4055,5578146.02
2023-06-01,BUY,APP,24.83,224653.4852,5578146.02
2023-06-01,BUY,META,272.61,657.2327,179168.21
2023-07-03,SELL,PLTR,15.52,5387.0006,83606.25
2023-07-03,BUY,APP,25.92,1832.183,47490.18
2023-07-03,SELL,META,286.02,20462.0018,5852541.54
2023-07-03,BUY,MSTR,37.784,155370.2222,5870508.54
2023-08-01,SELL,PLTR,19.99,20933.059,418451.85
2023-08-01,BUY,APP,31.43,776.6147,24409.0
2023-08-01,BUY,META,322.71,22133.9711,7142853.62
2023-08-01,SELL,MSTR,43.498,155370.2222,6758294.1
2023-09-01,SELL,PLTR,15.18,357321.3459,5424138.14
2023-09-01,SELL,APP,43.19,59104.6247,2552728.66
2023-09-01,SELL,META,296.38,22133.9711,6560066.46
2023-09-01,BUY,ADBE,563.21,12895.2411,7262729.03
2023-09-01,BUY,SHOP,66.71,108870.1713,7262729.03
2023-10-02,BUY,PLTR,15.88,408061.1212,6480010.65
2023-10-02,SELL,APP,40.82,9411.6832,384184.91
2023-10-02,BUY,INSM,25.37,255420.1985,6480010.65
2023-10-02,SELL,ADBE,521.13,12895.2411,6720097.06
2023-10-02,SELL,SHOP,54.0,108870.1713,5878989.25
2023-11-01,SELL,PLTR,14.92,408061.1212,6088271.96
2023-11-01,BUY,ZS,156.65,38890.1929,6092148.48
2023-11-01,BUY,APP,36.7,7252.6177,266171.07
2023-11-01,SELL,INSM,24.99,255420.1985,6382950.7
2023-11-01,BUY,MSTR,42.667,142783.6151,6092148.48
2023-12-01,BUY,CRWD,235.03,30585.23,7188446.56
2023-12-01,BUY,PDD,145.27,49483.3507,7188446.56
2023-12-01,SELL,ZS,198.03,38890.1929,7701424.85
2023-12-01,SELL,APP,38.25,165998.5927,6349446.17
2023-12-01,SELL,MSTR,52.768,6556.2358,345959.46
2024-01-02,BUY,CRWD,246.89,1910.4057,471660.06
2024-01-02,BUY,PDD,145.64,5603.4902,816092.31
2024-01-02,SELL,MSTR,68.515,19131.1589,1310771.34
2024-02-01,SELL,CRWD,299.37,7337.088,2196503.99
2024-02-01,BUY,AMD,170.48,44179.4609,7531714.3
2024-02-01,SELL,PDD,126.59,55086.8408,6973442.98
2024-02-01,BUY,ZS,238.06,31637.8828,7531714.3
2024-02-01,SELL,MSTR,50.348,117096.2204,5895560.45
2024-03-01,SELL,CRWD,314.6,25158.5477,7914879.26
2024-03-01,SELL,AMD,202.64,5063.6644,1026100.94
2024-03-01,SELL,ZS,219.23,31637.8828,6935972.91
2024-03-01,BUY,APP,62.26,127311.68,7926424.98
2024-03-01,BUY,MSTR,107.939,73434.2986,7926424.98
2024-04-01,SELL,AMD,183.34,39115.7965,7171489.99
2024-04-01,BUY,MU,124.3,75000.5901,9322573.57
2024-04-01,SELL,APP,69.14,127311.68,8802329.47
2024-04-01,BUY,ARM,126.91,73458.146,9322573.57
2024-04-01,SELL,MSTR,163.674,16476.1147,2696711.53
2024-05-01,BUY,CEG,184.56,38026.2578,7018126.05
2024-05-01,SELL,MU,109.7,75000.5901,8227564.5
2024-05-01,SELL,ARM,95.29,73458.146,6999826.8
2024-05-01,BUY,APP,69.74,100632.7253,7018126.05
2024-05-01,BUY,MSTR,102.827,11293.5963,1161286.66
2024-06-03,SELL,CEG,208.26,38026.2578,7919348.24
2024-06-03,BUY,APP,82.7,9503.0996,785906.31
2024-06-03,BUY,INSM,55.94,162821.4624,9108232.38
2024-06-03,SELL,MSTR,162.741,12284.1228,1999130.4
2024-07-01,BUY,ALNY,243.32,38046.5492,9257486.62
2024-07-01,SELL,APP,84.82,110135.8249,9341720.64
2024-07-01,SELL,INSM,66.34,23275.3796,1544088.6
2024-07-01,BUY,ARM,158.83,58285.5035,9257486.62
2024-07-01,SELL,MSTR,136.597,55967.6574,7645014.11
2024-08-01,SELL,ALNY,268.61,3567.4081,958241.45
2024-08-01,SELL,INSM,75.33,16601.1559,1250565.11
2024-08-01,SELL,ARM,121.51,58285.5035,7082271.65
2024-08-01,BUY,MSTR,151.181,61260.6186,9261441.57
2024-09-03,SELL,ALNY,253.78,1324.748,336194.54
2024-09-03,BUY,PLTR,30.51,275775.8692,8413921.83
2024-09-03,SELL,INSM,73.31,8173.1071,599170.46
2024-09-03,SELL,MSTR,122.32,61260.6186,7493398.85
2024-10-01,SELL,ALNY,276.06,33154.3931,9152601.67
2024-10-01,SELL,PLTR,36.46,23824.0858,868626.15
2024-10-01,BUY,APP,130.65,70311.2302,9186161.79
2024-10-01,BUY,INSM,72.88,11273.215,821591.88
2024-11-01,SELL,PLTR,41.92,8192.3322,343422.55
2024-11-01,SELL,APP,163.53,7824.8618,1279599.64
2024-11-01,SELL,INSM,68.32,126045.0348,8611396.74
2024-11-01,BUY,MSTR,229.71,44483.8947,10218395.74
2024-12-02,BUY,PLTR,66.39,29204.7736,1938904.9
2024-12-02,SELL,APP,340.59,9278.4207,3160137.26
2024-12-02,BUY,MSTR,380.3,3168.2097,1204870.11
2025-01-02,SELL,PLTR,75.19,38000.9917,2857294.66
2025-01-02,SELL,APP,341.78,1517.1345,518526.24
2025-01-02,BUY,MSTR,300.01,11235.551,3370777.76
2025-02-03,SELL,PLTR,83.74,110.7856,9277.19
2025-02-03,BUY,APP,365.44,2125.2532,776652.55
2025-02-03,SELL,MSTR,347.09,2226.4331,772772.64
2025-03-03,SELL,PLTR,83.42,27220.8229,2270760.99
2025-03-03,BUY,GILD,115.99,149328.6495,17320629.74
2025-03-03,SELL,APP,337.34,2471.3402,833681.91
2025-03-03,SELL,MSTR,250.92,56661.2223,14217433.8
2025-04-01,SELL,APP,282.7,51344.7262,14515154.72
2025-04-01,SELL,PLTR,84.68,207631.6246,17582246.03
2025-04-01,SELL,GILD,111.28,149328.6495,16617291.94
2025-06-02,BUY,AVGO,248.71,65200.4418,16216002.31
2025-06-02,BUY,PLTR,132.04,122811.293,16216002.31
2025-06-02,BUY,ZS,293.18,55310.7399,16216002.31
2025-07-01,SELL,PLTR,130.68,122811.293,16048978.87
2025-07-01,SELL,ZS,307.32,786.3347,241656.39
2025-07-01,SELL,AVGO,264.74,65200.4418,17261164.32
2025-07-01,BUY,WDC,63.84,262475.5725,16756440.59
2025-07-01,BUY,STX,145.04,115529.7943,16756440.59
2025-08-01,BUY,AMD,171.7,103291.7427,17735191.91
2025-08-01,BUY,PLTR,154.27,114962.0239,17735191.91
2025-08-01,SELL,ZS,280.27,54524.4051,15281554.43
2025-08-01,SELL,WDC,76.55,30794.4333,2357313.96
2025-08-01,SELL,STX,154.81,115529.7943,17885167.17
2025-09-02,SELL,AMD,162.32,103291.7427,16766316.44
2025-09-02,BUY,ALNY,447.0,40078.9767,17915302.59
2025-09-02,SELL,PLTR,157.09,114962.0239,18059383.91
2025-09-02,BUY,LITE,132.555,135153.7368,17915302.59
2025-09-02,BUY,INSM,145.3,123298.7076,17915302.59
2025-09-02,SELL,WDC,81.91,231681.1392,18977002.96
2025-10-01,BUY,SNDK,121.12,164302.9593,19900374.88
2025-10-01,SELL,ALNY,460.65,40078.9767,18462380.38
2025-10-01,SELL,LITE,171.4,135153.7368,23165349.66
2025-10-01,SELL,INSM,147.28,123298.7076,18159433.5
2025-10-01,BUY,WDC,130.59,152388.2031,19900374.88
2025-10-01,BUY,STX,256.84,77481.604,19900374.88
2025-11-03,SELL,SNDK,207.01,37783.4842,7821558.85
2025-11-03,BUY,MU,234.7,111592.6553,26190795.86
2025-11-03,BUY,WDC,158.02,13355.343,2110411.35
2025-11-03,SELL,STX,265.55,77481.604,20575238.99
2025-12-01,BUY,SNDK,210.17,1130.3785,237571.64
2025-12-01,SELL,MU,240.46,111592.6553,26833570.64
2025-12-01,BUY,LITE,317.93,84383.8899,26828169.5
2025-12-01,SELL,WDC,163.54,1697.0094,277528.91
2026-01-02,SELL,SNDK,275.24,8403.6159,2313011.16
2026-01-02,BUY,MU,315.42,104055.9632,32821333.31
2026-01-02,BUY,LITE,386.11,621.2499,239870.81
2026-01-02,SELL,WDC,187.7,164046.5366,30791534.43
2026-02-02,SELL,SNDK,665.24,38662.2817,25719695.92
2026-02-02,BUY,MU,437.8,18391.8933,8051970.68
2026-02-02,BUY,LITE,423.42,41601.2283,17614792.64
2026-03-02,BUY,SNDK,619.08,26856.0079,16626017.86
2026-03-02,BUY,MU,412.67,38731.6151,15983376.11
2026-03-02,SELL,LITE,783.25,41685.928,32650503.13
2026-04-01,SELL,MU,367.85,161179.4716,59289869.61
2026-04-01,SELL,LITE,764.65,84920.4401,64934416.6
2026-04-01,SELL,SNDK,692.73,107439.9639,74426884.12
2026-05-01,BUY,LITE,949.93,69633.2161,66146680.49
2026-05-01,BUY,SNDK,1187.0,55725.9313,66146680.49
2026-05-01,BUY,INTC,99.62,663989.9485,66146680.49
