date,action,symbol,price,shares,value
2024-04-19,SELL,CRWD,282.64,1047.0314,295932.96
2024-04-19,BUY,KHC,37.78,6697.3597,253026.24
2024-04-22,BUY,PEP,176.46,1440.8805,254257.79
2024-04-22,BUY,KDP,31.76,8005.5977,254257.79
2024-05-01,SELL,KHC,36.28,6697.3597,242980.2
2024-05-01,BUY,AEP,88.15,2894.8672,255182.55
2024-05-30,SELL,PEP,170.48,1440.8805,245641.3
2024-05-30,BUY,INSM,56.98,4634.8621,264094.44
2024-07-09,SELL,KDP,31.95,8005.5977,255778.85
2024-07-09,BUY,TSLA,262.33,1046.6612,274570.61
2024-07-25,SELL,APP,76.17,3697.2525,281619.72
2024-07-25,BUY,GILD,76.51,3502.7804,267997.74
2024-08-02,SELL,TSLA,207.67,1046.6612,217360.12
2024-08-02,BUY,ALNY,272.05,979.3059,266420.16
2024-10-24,SELL,INSM,71.71,4634.8621,332365.96
2024-10-24,BUY,PLTR,43.56,6370.3909,277494.24
2024-11-06,SELL,AEP,96.25,2894.8672,278630.97
2024-11-06,BUY,LITE,71.97,4013.1472,288826.21
2024-11-13,SELL,ALNY,264.6,979.3059,259124.35
2024-11-13,BUY,SHOP,115.09,2669.6599,307251.15
2025-01-13,SELL,PLTR,64.98,6370.3909,413948.02
2025-01-14,BUY,BKR,45.07,6697.5301,301857.68
2025-01-27,SELL,LITE,74.17,4013.1472,297655.12
2025-01-27,BUY,AMZN,235.42,1261.988,297097.22
2025-02-24,SELL,AMZN,212.71,1261.988,268437.48
2025-02-24,BUY,DXCM,90.75,3394.1337,308017.63
2025-03-04,SELL,SHOP,101.73,2669.6599,271584.51
2025-03-05,SELL,BKR,42.32,6697.5301,283439.47
2025-03-05,BUY,AMGN,316.57,930.5357,294579.68
2025-03-05,BUY,FER,46.22,6373.4244,294579.68
2025-03-07,SELL,DXCM,77.84,3394.1337,264199.35
2025-04-04,SELL,FER,42.66,6373.4244,271890.28
2025-04-08,SELL,AMGN,280.26,930.5357,260791.94
2025-05-06,SELL,GILD,97.88,3502.7804,342852.14
2025-05-12,BUY,MNST,61.36,4366.1847,267909.1
2025-05-12,BUY,MELI,2504.6101,106.9664,267909.1
2025-05-12,BUY,INTU,662.3,404.5132,267909.1
2025-05-12,BUY,IDXX,509.53,525.7965,267909.1
2025-05-13,BUY,MSTR,421.61,632.074,266488.69
2025-07-10,SELL,MNST,59.17,4366.1847,258347.14
2025-08-06,SELL,MELI,2317.22,106.9664,247864.65
2025-08-06,BUY,ALNY,428.14,650.256,278400.61
2025-08-14,SELL,MSTR,372.94,632.074,235725.66
2025-08-14,BUY,INSM,127.75,2164.0176,276453.25
2025-08-19,SELL,INTU,701.03,404.5132,283575.91
2025-08-19,BUY,INTC,25.31,10887.4677,275561.8
2025-11-25,SELL,ALNY,429.8,650.256,279480.01
2025-11-25,BUY,AMAT,242.46,1417.7661,343751.58
2025-12-18,SELL,INSM,166.55,2164.0176,360417.13
2025-12-18,BUY,ABNB,133.99,2403.5454,322051.06
2026-01-26,SELL,INTC,42.49,10887.4677,462608.52
2026-01-26,BUY,STX,358.29,987.854,353938.21
2026-01-29,SELL,IDXX,676.71,525.7965,355811.77
2026-01-29,BUY,SNDK,539.3,694.3662,374471.69
2026-02-03,SELL,ABNB,122.075,2403.5454,293412.79
2026-02-03,BUY,LITE,435.1,883.8215,384550.74
2026-02-10,SELL,SNDK,541.64,694.3662,376096.52
2026-02-10,BUY,ADI,325.16,1164.8429,378760.31
2026-03-06,SELL,STX,352.8,987.854,348514.87
2026-03-06,SELL,LITE,558.44,883.8215,493561.28
2026-03-06,BUY,FANG,180.54,2027.8217,366102.92
2026-03-09,BUY,SBUX,99.77,3727.777,371920.3
2026-03-27,SELL,SBUX,86.81,3727.777,323608.31
2026-04-08,BUY,LITE,896.02,427.5005,383048.99
