date,equity,held
2021-01-28,716532.7399481591,1
2021-01-29,671897.9749176007,1
2021-02-01,721285.976160617,1
2021-02-02,756191.5090191454,1
2021-02-03,747502.2771471577,1
2021-02-04,773941.4565278152,1
2021-02-05,782036.6228584974,1
2021-02-08,797335.7978844023,1
2021-02-09,796964.43276671,1
2021-02-10,791320.0982422939,1
2021-02-11,804094.0497913919,1
2021-02-12,817759.3369464526,1
2021-02-16,810926.7526924235,1
2021-02-17,799638.0243200903,1
2021-02-18,788869.2071125265,1
2021-02-19,778471.8143461564,1
2021-02-22,718166.568495502,1
2021-02-23,711779.5630592024,1
2021-02-24,728935.3857030657,1
2021-02-25,652811.2316322406,1
2021-02-26,662614.4402103028,1
2021-03-01,720394.6405546538,1
2021-03-02,685860.3541668154,1
2021-03-03,626371.9336045806,1
2021-03-04,595402.4557290832,1
2021-03-05,622064.4541803561,1
2021-03-08,568888.944001386,1
2021-03-09,635878.2873824938,1
2021-03-10,630456.7126051921,1
2021-03-11,674200.3200002911,1
2021-03-12,657415.8031506189,1
2021-03-15,678433.4077539747,1
2021-03-16,689573.5900792307,1
2021-03-17,698262.999921722,1
2021-03-18,634170.0078411087,1
2021-03-19,642265.2928187933,1
2021-03-22,676502.546435979,1
2021-03-23,667664.7091934133,1
2021-03-24,633947.1887704933,1
2021-03-25,630530.9856287305,1
2021-03-26,658381.3524566191,1
2021-03-29,658009.9280154255,1
2021-03-30,648652.2389315917,1
2021-03-31,677765.0098656296,1
2021-04-01,712225.2012004332,1
2021-04-05,755003.3779365345,1
2021-04-06,753220.8846951121,1
2021-04-07,758790.9461959896,1
2021-04-08,782482.1423527257,1
2021-04-09,796667.1627020522,1
2021-04-12,793548.1109779446,1
2021-04-13,820730.020593987,1
2021-04-14,791914.2231071006,1
2021-04-15,826894.0883126685,1
2021-04-16,830384.6831249722,1
2021-04-19,807733.1906507723,1
2021-04-20,790057.5161656409,1
2021-04-21,810035.5357334628,1
2021-04-22,780551.3403582313,1
2021-04-23,809961.203386423,1
2021-04-26,826002.9900007102,1
2021-04-27,815159.8404461069,1
2021-04-28,806767.7599917746,1
2021-04-29,814862.9263224567,1
2021-04-30,799563.810620053,1
2021-05-03,786492.6483297988,1
2021-05-04,745051.3266938891,1
2021-05-05,736362.1541454027,1
2021-05-06,752478.095136226,1
2021-05-07,770896.4998567424,1
2021-05-10,712967.9907593194,1
2021-05-11,709402.9449529735,1
2021-05-12,655410.6094855837,1
2021-05-13,669224.3240407191,1
2021-05-14,712745.1716887037,1
2021-05-17,700713.7130809858,1
2021-05-18,686008.8408903911,1
2021-05-19,688533.8863966946,1
2021-05-20,728341.1421912566,1
2021-05-21,716309.9208775436,1
2021-05-24,752181.0623655734,1
2021-05-25,755820.2032249541,1
2021-05-26,763469.909384909,1
2021-05-27,754557.5618247999,1
2021-05-28,761910.175890601,1
2021-06-01,754483.4667717651,1
