date,action,symbol,price,shares,value
2025-12-01,SELL,SNDK,210.17,104.2669,21913.78
2026-01-02,BUY,SATS,112.18,26168.7078,2935605.65
2026-01-02,SELL,WDC,187.7,14672.5897,2754045.05
2026-01-02,BUY,LITE,386.11,55.5969,21466.52
2026-01-02,SELL,SNDK,275.24,751.5892,206867.41
2026-02-02,SELL,SNDK,665.24,3971.4454,2641964.29
2026-02-02,BUY,LITE,423.42,2914.267,1233958.99
2026-02-02,BUY,MU,437.8,10171.8456,4453233.89
2026-02-02,SELL,SATS,116.55,26168.7078,3049962.98
2026-03-02,BUY,CIEN,353.73,15614.9373,5523471.95
2026-03-02,SELL,LITE,783.25,3465.3056,2714200.65
2026-03-02,SELL,MU,412.67,10171.8456,4197615.67
2026-03-02,BUY,SNDK,619.08,2227.8882,1379241.07
2026-04-01,SELL,CIEN,415.39,15614.9373,6486289.05
2026-04-01,SELL,LITE,764.65,7051.991,5392305.09
2026-04-01,SELL,SNDK,692.73,8922.0647,6180581.69
2026-05-01,BUY,INTC,99.62,60341.5525,6011225.62
2026-05-01,BUY,LITE,949.93,6328.0722,6011225.62
2026-05-01,BUY,SNDK,1187.0,5064.217,6011225.62
