date,action,symbol,price,shares,value
2024-06-03,BUY,NVDA,115.0,5789.1898,665756.83
2024-06-03,SELL,SMCI,77.059,8248.6484,635632.58
2024-07-01,SELL,FSLR,222.71,2441.1734,543673.76
2024-07-01,SELL,NVDA,124.3,163.8005,20360.4
2024-07-01,SELL,CVNA,24.87,5522.0367,137333.06
2024-07-01,BUY,SMCI,81.232,8607.8871,699235.91
2024-08-01,BUY,TPL,274.3367,2449.2843,671928.51
2024-08-01,BUY,HWM,94.87,7082.6234,671928.51
2024-08-01,SELL,NVDA,109.21,5625.3893,614348.76
2024-08-01,SELL,CVNA,29.304,5186.0542,151972.14
2024-08-01,SELL,SMCI,67.224,8607.8871,578656.6
2024-09-03,SELL,TPL,271.68,14.0017,3803.97
2024-09-03,SELL,HWM,93.02,7082.6234,658825.61
2024-09-03,BUY,MMM,130.85,5056.3053,661617.58
2024-09-03,SELL,CVNA,28.904,39.4085,1139.06
2024-10-01,SELL,TPL,304.78,2435.2827,742225.45
2024-10-01,BUY,GEV,256.53,2909.3424,746333.61
2024-10-01,BUY,APP,130.65,5712.4657,746333.61
2024-10-01,SELL,MMM,137.06,5056.3053,693017.19
2024-10-01,SELL,CVNA,35.16,1663.3931,58484.9
2024-11-01,SELL,CVNA,45.816,998.9826,45769.39
2024-11-01,SELL,GEV,301.09,2909.3424,875973.91
2024-11-01,SELL,APP,163.53,45.268,7402.67
2024-11-01,BUY,UAL,80.46,11518.2309,926756.85
2024-12-02,BUY,TPL,500.1167,2720.9768,1360805.85
2024-12-02,BUY,PLTR,66.39,20497.1512,1360805.85
2024-12-02,SELL,APP,340.59,1671.7608,569385.02
2024-12-02,SELL,CVNA,50.988,20227.7983,1031374.96
2024-12-02,SELL,UAL,97.44,11518.2309,1122336.45
2025-01-02,SELL,TPL,393.36,2720.9768,1070323.39
2025-01-02,SELL,PLTR,75.19,2885.2844,216944.54
2025-01-02,SELL,APP,341.78,120.9086,41324.13
2025-01-02,BUY,UAL,95.43,13876.5199,1324236.3
2025-02-03,BUY,HOOD,51.9,27895.1738,1447759.56
2025-02-03,SELL,PLTR,83.74,323.1206,27058.12
2025-02-03,BUY,APP,365.44,87.1604,31851.9
2025-02-03,SELL,UAL,104.83,13876.5199,1454675.61
2025-03-03,SELL,HOOD,46.89,27895.1738,1308004.68
2025-03-03,BUY,TPR,84.09,16190.1892,1361432.95
2025-03-03,SELL,PLTR,83.42,968.5234,80794.22
2025-03-03,BUY,APP,337.34,74.0999,24996.87
2025-04-01,SELL,APP,282.7,4035.7887,1140917.52
2025-04-01,SELL,TPR,72.89,16190.1892,1180102.88
2025-04-01,SELL,PLTR,84.68,16320.2228,1381996.47
2025-06-02,BUY,HOOD,67.98,18131.9706,1232611.43
2025-06-02,BUY,NRG,158.49,7777.2186,1232611.43
2025-06-02,BUY,PLTR,132.04,9335.137,1232611.43
2025-07-01,SELL,HOOD,92.33,3315.489,306119.11
2025-07-01,BUY,COIN,335.33,4079.5808,1368005.77
2025-07-01,SELL,PLTR,130.68,9335.137,1219915.63
2025-07-01,SELL,NRG,155.96,7777.2186,1212935.07
2025-07-01,BUY,STX,145.04,9431.9211,1368005.77
2025-08-01,SELL,HOOD,99.9,736.5835,73584.69
2025-08-01,SELL,COIN,314.69,4079.5808,1283803.29
2025-08-01,BUY,GEV,656.5,2142.5466,1406581.84
2025-08-01,BUY,SMCI,56.64,24833.7192,1406581.84
2025-08-01,SELL,STX,154.81,9431.9211,1460155.68
2025-09-02,SELL,HOOD,100.84,1948.3932,196475.96
2025-09-02,BUY,SATS,65.24,18751.3941,1223340.91
2025-09-02,SELL,GEV,579.68,2142.5466,1241991.4
2025-09-02,SELL,SMCI,40.78,24833.7192,1012719.04
2025-09-02,BUY,LITE,132.555,9228.9312,1223340.91
2025-10-01,SELL,HOOD,139.14,12131.5049,1687977.59
2025-10-01,BUY,SATS,79.5,1192.5635,94808.8
2025-10-01,BUY,SNDK,121.12,13090.6918,1585544.63
2025-10-01,BUY,WDC,130.59,12141.3942,1585544.63
2025-10-01,SELL,LITE,171.4,9228.9312,1581838.76
2025-11-03,BUY,SATS,75.37,7150.9721,538968.79
2025-11-03,SELL,SNDK,207.01,3225.7337,667759.12
2025-11-03,BUY,WDC,158.02,781.9374,123561.76
2025-12-01,SELL,SATS,73.0,27094.9297,1977929.87
2025-12-01,SELL,SNDK,210.17,89.2757,18763.08
2025-12-01,SELL,WDC,163.54,360.3182,58926.43
2025-12-01,BUY,LITE,317.93,6462.2879,2054555.15
2026-01-02,BUY,SATS,112.18,22406.258,2513534.02
2026-01-02,SELL,SNDK,275.24,643.5282,177124.7
2026-01-02,SELL,WDC,187.7,12563.0135,2358077.6
2026-01-02,BUY,LITE,386.11,47.6034,18380.13
2026-02-02,SELL,SATS,116.55,22406.258,2611449.43
2026-02-02,SELL,SNDK,665.24,3400.4442,2262111.44
2026-02-02,BUY,MU,437.8,8709.3714,3812962.71
2026-02-02,BUY,LITE,423.42,2495.2634,1056544.46
2026-03-02,BUY,CIEN,353.73,13369.8735,4729325.5
2026-03-02,BUY,SNDK,619.08,1907.5698,1180938.37
2026-03-02,SELL,MU,412.67,8709.3714,3594096.43
2026-03-02,SELL,LITE,783.25,2967.0755,2323961.9
2026-04-01,SELL,CIEN,415.39,13369.8735,5553711.95
2026-04-01,SELL,LITE,764.65,6038.0792,4617017.38
2026-04-01,SELL,SNDK,692.73,7639.2799,5291958.19
2026-05-01,BUY,INTC,99.62,51665.8445,5146951.57
2026-05-01,BUY,LITE,949.93,5418.243,5146951.57
2026-05-01,BUY,SNDK,1187.0,4336.1007,5146951.57
